Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
43,magic,CBM_KE,4,OK,0.865,0.9198240554172756,0.8592923065495535,0.8397424922848651,0.8479344428486948,0.6987613718170834,v26 main_pc0,75.9
43,magic,CBM_KE,5,OK,0.871,0.9235685845855337,0.8857583331626068,0.8306291950359748,0.8488241684450335,0.7142631648684454,v26 main_pc0,96.4
43,magic,CBM_KE,6,OK,0.883,0.9360620547061225,0.8795710267229254,0.8601508347271059,0.86840788158059,0.7394668947626695,v26 main_pc0,61.7
43,magic,CBM_KE,7,OK,0.883,0.9465537601130821,0.8735739750445632,0.8679998595252832,0.8706494833165472,0.7415528850694357,v26 main_pc0,67.1
43,magic,CBM_KE,8,OK,0.883,0.9367164835164835,0.882710225262413,0.8565934065934067,0.8671925991089418,0.7388421833232152,v26 main_pc0,52.7
43,magic,CBM_KE,9,OK,0.877,0.930556043956044,0.865984619549059,0.8625274725274725,0.8642010883785941,0.7285038891016271,v26 main_pc0,79.1
43,magic,CBM,0,OK,0.868,0.9184763761034948,0.8619515867554073,0.8440159965583695,0.8516480552408696,0.7057397135588859,v26 main_pc0,83.2
43,magic,CBM,1,OK,0.862,0.913230523400015,0.8631730475622701,0.8289281340128798,0.8417133497584408,0.6912534494913666,v26 main_pc0,61.0
43,magic,CBM,2,OK,0.861,0.9275984530221819,0.8487397571944044,0.8445098529844293,0.8465361893058909,0.6932367055511987,v26 main_pc0,70.1
43,magic,CBM,3,OK,0.877,0.9202762084118016,0.8732196245195075,0.8529119969797936,0.8614513812621442,0.7258475955770003,v26 main_pc0,365.5
43,magic,CBM,4,OK,0.861,0.9011101892457825,0.855750350631136,0.8340444865868595,0.8429518720927737,0.6894532420104299,v26 main_pc0,279.0
43,magic,CBM,5,OK,0.835,0.9008116804726974,0.8218278164924506,0.8113973283464808,0.8160451035108628,0.6331392334813272,v26 main_pc0,338.1
43,magic,CBM,6,OK,0.518,0.8381160584550416,0.6781043107967305,0.6208104513189259,0.5053366174055829,0.2933725424725311,v25(p_c=0),53.8
43,magic,CBM,7,OK,0.876,0.8969793546064733,0.871188992707068,0.8527956663549884,0.8606390821959684,0.7237509738182795,v26 main_pc0,74.1
